#HQF Ship Bonus Mapping Table,,,,,,,,,,,
#Ship ID,Affecting Type,Affecting ID,Affected Attribute,Affected Type,Affected ID,Stack Nerf,Per Level,Calc Type,Value,Status,Description
# Abaddon,,,,,,,,,,,
634,1,3332,6,2,325;1698,0,1,0,-5,15,Remote Armor Repairer Cap Use
634,1,3332,84,2,325;1698,0,1,0,12.5,15,Remote Armor Repairer Rep Amount
634,0,0,54,2,325;1698,0,0,0,430,15,Remote Armor Repairer Optimal
634,0,0,2044,2,325;1698,0,0,0,430,15,Remote Armor Repair Falloff
634,0,0,68,4,842,0,0,0,100,15,Shield Maintenance Bot Transfer
634,0,0,84,4,842,0,0,0,100,15,Armor Maintenance Bot Transfer
# Exequror Navy Issue,,,,,,,,,,,
29344,1,3332,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
29344,1,3332,10012,4,562;565,0,1,0,-5,15,Medium Hybrid Turret ROF
# Falcon,,,,,,,,,,,
11957,1,3334,6,2,201,0,1,0,-10,15,ECM Cap Use
11957,1,3334,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
11957,1,22761,238,2,201,0,1,0,30,15,ECM Jam Strength Grav
11957,1,22761,239,2,201,0,1,0,30,15,ECM Jam Strength Ladar
11957,1,22761,240,2,201,0,1,0,30,15,ECM Jam Strength Mag
11957,1,22761,241,2,201,0,1,0,30,15,ECM Jam Strength Radar
11957,1,22761,50,2,330,0,1,0,-20,15,Cloaking Device CPU
11957,0,0,714,2,658,0,0,0,-80,15,Cyno Field Fuel
11957,0,0,73,2,658,0,0,0,-50,15,Cyno Field Duration
# Federation Navy Comet,,,,,,,,,,,
17841,1,3328,160,4,564;561,0,1,0,7.5,15,Small Hybrid Turret Tracking
17841,1,3328,10015,4,564;561,0,1,0,20,15,Small Hybrid Turret Damage
# Federation Navy Comet Police Edition,,,,,,,,,,,
#33677,1,3328,160,4,564;561,0,1,0,7.5,15,Small Hybrid Turret Tracking
#33677,1,3328,10015,4,564;561,0,1,0,20,15,Small Hybrid Turret Damage
# Fenrir,,,,,,,,,,,
20189,1,20528,10004,1,20189,0,1,0,5,15,Cargo Capacity
20189,1,20528,37,1,20189,0,1,0,5,15,Max Velocity
20189,0,0,50,2,78,0,0,0,-100,15,Bulkheads CPU Need
# Ferox,,,,,,,,,,,
16227,1,33096,54,4,562;565,0,1,0,10,15,Medium Hybrid Turret Optimal Range
16227,1,33096,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
16227,0,0,54,4,562;565,0,0,0,25,15,Medium Hybrid Turret Optimal Range
16227,0,0,158,4,562;565,0,0,0,25,15,Medium Hybrid Turret Falloff
# Ferox Guristas Edition,,,,,,,,,,,
#33873,1,33096,54,4,562;565,0,1,0,10,15,Medium Hybrid Turret Optimal Range
#33873,1,33096,271,1,33873,0,1,2,-4,15,Shield EM Resistance
#33873,1,33096,272,1,33873,0,1,2,-4,15,Shield Explosive Resistance
#33873,1,33096,273,1,33873,0,1,2,-4,15,Shield Kinetic Resistance
#33873,1,33096,274,1,33873,0,1,2,-4,15,Shield Thermal Resistance
# Flycatcher,,,,,,,,,,,
22464,1,33092,37,2,384;387;648;653;394,0,1,0,10,15,Rocket & Light Missile Velocity
22464,1,33092,654,2,384;387;648;653;394,0,1,0,-5,15,Rocket & Light Missile Explosion Radius
22464,1,12098,117,2,384;387;648;653;394,0,1,0,10,15,Rocket & Light Missile Kinetic Damage
22464,1,12098,554,2,46,0,1,0,-10,15,MWD Signature Radius Penalty
# Freki,,,,,,,,,,,
32207,0,0,158,4,574;577,0,0,0,50,15,Small Projectile Turret Falloff
32207,0,0,54,4,574;577,0,0,0,50,15,Small Projectile Turret Optimal Range
32207,0,0,6,2,46,0,0,0,-75,15,AB & MWD Cap Use
32207,1,3329,10016,4,574;577,0,1,0,12.5,15,Small Projectile Turret Damage
32207,1,3329,54,2,65,0,1,0,30,15,Stasis Web Range
# Garmur,,,,,,,,,,,
33816,1,3330,114,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,25,15,Missile EM Damage
33816,1,3330,116,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,25,15,Missile Explosive Damage
33816,1,3330,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,25,15,Missile Kinetic Damage
33816,1,3330,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,25,15,Missile Thermal Damage
33816,1,3328,54,2,52,0,1,0,10,15,Warp Disruptor Range
33816,0,0,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,200,15,Missile Velocity
33816,0,0,281,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,-50,15,Missile Flight Time
# Gila,,,,,,,,,,,
17715,0,0,263,4,838,0,0,0,500,15,Medium Drone Shield HP
17715,0,0,265,4,838,0,0,0,500,15,Medium Drone Armor HP
17715,0,0,9,4,838,0,0,0,500,15,Medium Drone Hull HP
17715,0,0,64,4,838,0,0,0,500,15,Medium Drone Damage
17715,1,3334,271,1,17715,0,1,2,-4,15,Shield EM Resistance
17715,1,3334,272,1,17715,0,1,2,-4,15,Shield Explosive Resistance
17715,1,3334,273,1,17715,0,1,2,-4,15,Shield Kinetic Resistance
17715,1,3334,274,1,17715,0,1,2,-4,15,Shield Thermal Resistance
17715,1,3332,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Kin Missile Damage
17715,1,3332,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Therm Missile Damage
# Gnosis,,,,,,,,,,,
3756,0,0,10014,4,568;572,0,0,0,25,15,Medium Energy Turret Damage
3756,0,0,10015,4,562;565,0,0,0,25,15,Medium Hybrid Turret Damage
3756,0,0,10016,4,575;578,0,0,0,25,15,Medium Projectile Turret Damage
3756,0,0,114,2,385;655;772;654;395,0,0,0,25,15,EM Heavy & HAM Damage
3756,0,0,116,2,385;655;772;654;395,0,0,0,25,15,Explosive Heavy & HAM Damage
3756,0,0,117,2,385;655;772;654;395,0,0,0,25,15,Kinetic Heavy & HAM Damage
3756,0,0,118,2,385;655;772;654;395,0,0,0,25,15,Thermal Heavy & HAM Damage
3756,0,0,263,3,18,0,0,0,50,15,Drone Shield HP
3756,0,0,265,3,18,0,0,0,50,15,Drone Armor HP
3756,0,0,9,3,18,0,0,0,50,15,Drone Hull HP
3756,0,0,64,3,18,0,0,0,50,15,Drone Damage
3756,0,0,1371,2,479,0,0,0,37.5,15,Probe Scan Strength Bonus
# Gold Magnate,,,,,,,,,,,
11940,1,3331,6,4,567;570,0,1,0,-5,15,Small Energy Turret Cap Use
11940,1,3331,10014,4,567;570,0,1,0,5,15,Small Energy Turret Damage
# Golem,,,,,,,,,,,
28710,1,3338,37,2,656;657;386;89;396,0,1,0,10,15,Cruise & Torpedo Velocity
28710,1,3338,653,2,656;657;386;89;396,0,1,0,5,15,Cruise & Torpedo Explosion Velocity
28710,1,28667,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
28710,1,28667,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
28710,0,0,114,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"EM Heavy, Cruise & Torpedo Damage"
28710,0,0,116,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Explosive Heavy, Cruise & Torpedo Damage"
28710,0,0,117,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Kinetic Heavy, Cruise & Torpedo Damage"
28710,0,0,118,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Thermal Heavy, Cruise & Torpedo Damage"
28710,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
28710,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
28710,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Golem Guristas Edition,,,,,,,,,,,
#34231,1,3338,37,2,656;657;386;89;396,0,1,0,10,15,Cruise & Torpedo Velocity
#34231,1,3338,653,2,656;657;386;89;396,0,1,0,5,15,Cruise & Torpedo Explosion Velocity
#34231,1,28667,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
#34231,1,28667,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
#34231,0,0,114,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"EM Heavy, Cruise & Torpedo Damage"
#34231,0,0,116,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Explosive Heavy, Cruise & Torpedo Damage"
#34231,0,0,117,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Kinetic Heavy, Cruise & Torpedo Damage"
#34231,0,0,118,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Thermal Heavy, Cruise & Torpedo Damage"
#34231,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34231,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34231,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Golem Kaalakiota Edition,,,,,,,,,,,
#34233,1,3338,37,2,656;657;386;89;396,0,1,0,10,15,Cruise & Torpedo Velocity
#34233,1,3338,653,2,656;657;386;89;396,0,1,0,5,15,Cruise & Torpedo Explosion Velocity
#34233,1,28667,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
#34233,1,28667,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
#34233,0,0,114,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"EM Heavy, Cruise & Torpedo Damage"
#34233,0,0,116,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Explosive Heavy, Cruise & Torpedo Damage"
#34233,0,0,117,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Kinetic Heavy, Cruise & Torpedo Damage"
#34233,0,0,118,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Thermal Heavy, Cruise & Torpedo Damage"
#34233,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34233,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34233,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Golem Nugoeihuvi Edition,,,,,,,,,,,
#34235,1,3338,37,2,656;657;386;89;396,0,1,0,10,15,Cruise & Torpedo Velocity
#34235,1,3338,653,2,656;657;386;89;396,0,1,0,5,15,Cruise & Torpedo Explosion Velocity
#34235,1,28667,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
#34235,1,28667,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
#34235,0,0,114,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"EM Heavy, Cruise & Torpedo Damage"
#34235,0,0,116,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Explosive Heavy, Cruise & Torpedo Damage"
#34235,0,0,117,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Kinetic Heavy, Cruise & Torpedo Damage"
#34235,0,0,118,2,656;657;386;89;396;385;395;655,0,0,0,100,15,"Thermal Heavy, Cruise & Torpedo Damage"
#34235,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34235,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34235,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Griffin,,,,,,,,,,,
584,1,3330,238,2,201,0,1,0,15,15,ECM Jam Strength Grav
584,1,3330,239,2,201,0,1,0,15,15,ECM Jam Strength Ladar
584,1,3330,240,2,201,0,1,0,15,15,ECM Jam Strength Mag
584,1,3330,241,2,201,0,1,0,15,15,ECM Jam Strength Radar
584,1,3330,6,2,201,0,1,0,-10,15,ECM Cap Use
# Griffin Navy Issue,,,,,,,,,,,
37455,0,0,54,2,201,0,0,0,-85,15,ECM Optimal Range
37455,0,0,158,2,201,0,0,0,-85,15,ECM Falloff
37455,0,0,6,2,201,0,0,0,-85,15,ECM Cap Use
37455,0,0,50,2,201,0,0,0,-85,15,ECM Cap Use
37455,1,3330,10015,4,564;561,0,1,0,20,15,Small Hybrid Turret Damage
37455,1,3330,238,2,201,0,1,0,20,15,ECM Jam Strength Grav
37455,1,3330,239,2,201,0,1,0,20,15,ECM Jam Strength Ladar
37455,1,3330,240,2,201,0,1,0,20,15,ECM Jam Strength Mag
37455,1,3330,241,2,201,0,1,0,20,15,ECM Jam Strength Radar
# Guardian,,,,,,,,,,,
11987,1,3335,54,2,325;1698,0,1,0,60,15,Remote Armor Repairer Optimal
11987,1,3335,2044,2,325;1698,0,1,0,60,15,Remote Armor Repair falloff
11987,1,3335,91,2,67,0,1,0,150,15,Energy Transfer Range
11987,1,3335,68,4,842,0,1,0,20,15,Shield Maintenance Bot Transfer
11987,1,3335,84,4,842,0,1,0,20,15,Armor Maintenance Bot Transfer
11987,1,3335,83,4,842,0,1,0,20,15,Hull Maintenance Bot Transfer
11987,1,12096,6,2,325;1698,0,1,0,-15,15,Remote Armor Repairer Cap Use
11987,1,12096,6,2,67,0,1,0,-15,15,Energy Transfer Cap Use
11987,0,0,30,2,325;1698,0,0,0,-65,15,Remote Armor Repairer Power Need
11987,0,0,30,2,67,0,0,0,-50,15,Energy Transfer Power Need
# Guardian-Vexor,,,,,,,,,,,
11011,1,3332,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
11011,1,3332,10005,1,11011,0,1,1,1,15,Drone Control Bonus
# Harbinger,,,,,,,,,,,
24696,1,33095,6,4,568;572,0,1,0,-10,15,Medium Energy Turret Cap Use
24696,1,33095,10014,4,568;572,0,1,0,10,15,Medium Energy Turret Damage
24696,0,0,54,4,568;572,0,0,0,25,15,Medium Energy Turret Optimal Range
24696,0,0,158,4,568;572,0,0,0,25,15,Medium Energy Turret Falloff
# Harbinger Navy Issue,,,,,,,,,,,
33155,1,33095,10014,4,568;572,0,1,0,10,15,Medium Energy Turret Damage
33155,1,33095,160,4,568;572,0,1,0,7.5,15,Medium Energy Turret Tracking
33155,0,0,54,4,568;572,0,0,0,25,15,Medium Energy Turret Optimal Range
33155,0,0,158,4,568;572,0,0,0,25,15,Medium Energy Turret Falloff
# Harpy,,,,,,,,,,,
11381,1,3330,54,4,561;564,0,1,0,10,15,Small Hybrid Turret Optimal Range
11381,1,3330,271,1,11381,0,1,2,-4,15,Shield EM Resistance
11381,1,3330,272,1,11381,0,1,2,-4,15,Shield Explosive Resistance
11381,1,3330,273,1,11381,0,1,2,-4,15,Shield Kinetic Resistance
11381,1,3330,274,1,11381,0,1,2,-4,15,Shield Thermal Resistance
11381,1,12095,54,4,564;561,0,1,0,10,15,Small Hybrid Turret Optimal Range
11381,1,12095,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
11381,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Hawk,,,,,,,,,,,
11379,1,3330,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Kinetic Missile Damage
11379,1,3330,51,2,511;524;506;510;771;507;508;509;1245,0,1,0,-5,15,Missile Launcher ROF
11379,1,12095,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
11379,1,12095,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Missile Velocity
11379,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Hecate,,,,,,,,,,,
35683,1,35685,10012,4,564;561,0,1,0,-5,15,Small Hybrid Turret ROF
35683,1,35685,160,4,564;561,0,1,0,7.5,15,Small Hybrid Turret Tracking
35683,1,35685,1211,7,1211,0,1,0,-5,15,Heat Damage Reduction
35683,0,0,10015,4,564;561,0,0,0,50,15,Small Hybrid Turret Damage
35683,0,0,50,2,481,0,0,0,-95,15,Scan Probe Launcher CPU Need
# Hel,,,,,,,,,,,
22852,1,24314,2131,3,87,0,1,0,10,15,Fighter Attack Missile EM Damage
22852,1,24314,2132,3,87,0,1,0,10,15,Fighter Attack Missile Thermal Damage
22852,1,24314,2133,3,87,0,1,0,10,15,Fighter Attack Missile Kinetic Damage
22852,1,24314,2134,3,87,0,1,0,10,15,Fighter Attack Missile Explosive Damage
22852,1,24314,2227,3,87,0,1,0,10,15,Fighter Ability EM Damage
22852,1,24314,2228,3,87,0,1,0,10,15,Fighter Ability Thermal Damage
22852,1,24314,2229,3,87,0,1,0,10,15,Fighter Ability Kinetic Damage
22852,1,24314,2230,3,87,0,1,0,10,15,Fighter Ability Explosive Damage
22852,1,24314,37,3,87,0,1,0,5,15,Fighter Velocity
22852,1,24314,10009,1,22852,0,1,1,5,15,Warp Core Strength
22852,1,24314,2397,1,40698,0,1,0,-5,15,Target Illumination Burst Projector Duration
22852,1,24314,833,4,1636;1637,0,1,0,2,15,Siege & Skirmish Warfare Link Bonus
22852,0,0,72,2,38,0,0,0,400,15,Shield HP - Extenders
22852,0,0,1159,2,329,0,0,0,400,15,Armor HP - Plates
22852,0,0,2112,1,22852,0,0,0,50,15,Sensor Dampener resistance
22852,0,0,2115,1,22852,0,0,0,50,15,Stasis effect resistance
22852,0,0,2135,1,22852,0,0,0,50,15,Remote Electronic Assistance impedance
22852,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
22852,0,0,10063,1,22852,0,0,1,2,15,Warfare Link Use
# Helios,,,,,,,,,,,
11172,1,3328,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
11172,1,3328,118,4,837,0,1,0,10,15,Scout Drone Thermal Damage
11172,1,12093,50,2,330,0,1,0,-20,15,Cloaking Device CPU
11172,1,12093,1371,2,479,0,1,0,10,15,Probe Scan Strength Bonus
11172,0,0,1910,4,1718,0,0,1,10,15,Data & Relic Analyzer Virus Strength
# Hematos,,,,,,,,,,,
33079,0,0,10014,4,567;570,0,0,0,100,15,Small Energy Turret Damage
33079,0,0,6,4,567;570,0,0,0,-30,15,Small Energy Turret Cap Use
33079,0,0,90,2,68,0,0,0,45,15,Nos Drain Amount
33079,0,0,97,2,71,0,0,0,45,15,Neut Drain Amount
33079,0,0,20,2,65,0,0,0,30,15,Stasis Web Strength
# Heretic,,,,,,,,,,,
22452,1,33091,37,2,387;648;384;653;394,0,1,0,10,15,Rocket & Light Missile Velocity
22452,1,33091,51,2,507;509,0,1,0,-5,15,Rocket & Light Missile Launcher ROF
22452,1,12098,267,1,22452,0,1,2,-4,15,Armor EM Resistance
22452,1,12098,268,1,22452,0,1,2,-4,15,Armor Explosive Resistance
22452,1,12098,269,1,22452,0,1,2,-4,15,Armor Kinetic Resistance
22452,1,12098,270,1,22452,0,1,2,-4,15,Armor Thermal Resistance
22452,1,12098,554,2,46,0,1,0,-10,15,MWD Signature Radius Penalty
# Heron,,,,,,,,,,,
605,1,3330,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
605,1,3330,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
605,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Heron Sukuuvestaa Edition,,,,,,,,,,,
#32983,1,3330,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
#32983,1,3330,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
#32983,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Hoarder,,,,,,,,,,,
651,1,3341,1573,1,651,0,1,0,10,15,Ammo Hold Capacity
651,1,3341,37,1,651,0,1,0,5,15,Max Velocity
# Hound,,,,,,,,,,,
12034,1,3329,653,2,89;657,0,1,0,10,15,Torpedo Explosion Velocity
12034,1,3329,281,2,89;657,0,1,0,10,15,Torpedo Flight Time
12034,1,3329,37,2,89;657,0,1,0,20,15,Torpedo Velocity
12034,1,12093,116,2,89;657,0,1,0,15,15,Explosive Torpedo Damage
12034,1,12093,116,2,90,0,1,0,5,15,Explosive Bomb Damage
12034,0,0,30,2,508,0,0,0,-99.65,15,Torpedo Launcher PG Need
12034,0,0,50,2,330,0,0,0,-50,15,Cloaking Device CPU
12034,0,0,560,2,330,0,0,0,-100,15,Sensor Recalibration Time Bonus
# Huginn,,,,,,,,,,,
#11961,1,22761,51,2,511;510;771,0,1,0,-5,15,"Rapid Light, Heavy & HAM Launcher ROF"
11961,1,3333,10013,4,575;578,0,1,0,-5,15,Medium Projectile Turret ROF
11961,1,3333,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
11961,1,22761,54,2,65,0,1,0,60,15,Stasis Web Range
11961,1,22761,10016,4,575;578,0,1,0,5,15,Medium Projectile Turret Damage
# Hulk,,,,,,,,,,,
22544,1,17940,54,4,1040;1038,0,1,0,5,15,Strip Miner & Ice Harvester Range
22544,1,17940,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
22544,1,22551,271,1,22544,0,1,2,-4,15,Shield EM Resistance
22544,1,22551,272,1,22544,0,1,2,-4,15,Shield Explosive Resistance
22544,1,22551,273,1,22544,0,1,2,-4,15,Shield Kinetic Resistance
22544,1,22551,274,1,22544,0,1,2,-4,15,Shield Thermal Resistance
22544,1,22551,73,4,1040;1038,0,1,0,-3,15,Strip Miner & Ice Harvester Duration
22544,0,0,73,4,1040;1038,0,0,0,-25,15,Strip Miner & Ice Harvester Duration
22544,0,0,6,4,1040;1038,0,0,0,-25,15,Strip Miner & Ice Cap Use
# Hurricane,,,,,,,,,,,
24702,1,33098,10013,4,575;578,0,1,0,-5,15,Medium Projectile Turret ROF
24702,1,33098,10016,4,575;578,0,1,0,5,15,Medium Projectile Turret Damage
24702,0,0,54,4,575;578,0,0,0,25,15,Medium Projectile Turret Optimal Range
24702,0,0,158,4,575;578,0,0,0,25,15,Medium Projectile Turret Falloff
# Hurricane Fleet Issue,,,,,,,,,,,
33157,1,33098,160,4,575;578,0,1,0,10,15,Medium Projectile Turret Tracking
33157,1,33098,10016,4,575;578,0,1,0,10,15,Medium Projectile Turret Damage
33157,0,0,54,4,575;578,0,0,0,25,15,Medium Projectile Turret Optimal Range
33157,0,0,158,4,575;578,0,0,0,25,15,Medium Projectile Turret Falloff
# Hyena,,,,,,,,,,,
11387,1,3329,54,2,379,0,1,0,10,15,Target Painter Optimal Range
11387,1,3329,554,2,379,0,1,0,10,15,Target Painter Effect Sig Radius
11387,1,28615,552,1,11387,0,1,0,-3,15,Signature Radius
11387,1,28615,54,2,65,0,1,0,40,15,Stasis Web Range
# Hyperion,,,,,,,,,,,
24690,1,3336,10015,4,563;566,0,1,0,10,15,Large Hybrid Turret Damage
24690,1,3336,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Hyperion Aliastra Eddition,,,,,,,,,,,
#33635,1,3336,10015,4,563;566,0,1,0,10,15,Large Hybrid Turret Damage
#33635,1,3336,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Hyperion Innerzone Shipping Edition,,,,,,,,,,,
#33637,1,3336,10015,4,563;566,0,1,0,10,15,Large Hybrid Turret Damage
#33637,1,3336,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Ibis,,,,,,,,,,,
601,0,0,54,4,564;561,0,0,0,20,15,Small Hybrid Turret Optimal Range
601,0,0,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,10,15,Missile Kinetic Damage
601,0,0,238,2,201,0,0,0,30,15,ECM Jam Strength Grav
601,0,0,239,2,201,0,0,0,30,15,ECM Jam Strength Ladar
601,0,0,240,2,201,0,0,0,30,15,ECM Jam Strength Mag
601,0,0,241,2,201,0,0,0,30,15,ECM Jam Strength Radar
601,0,0,271,1,601,0,0,2,-8,15,Shield EM Resistance
601,0,0,272,1,601,0,0,2,-8,15,Shield Explosive Resistance
601,0,0,273,1,601,0,0,2,-8,15,Shield Kinetic Resistance
601,0,0,274,1,601,0,0,2,-8,15,Shield Thermal Resistance
# Imicus,,,,,,,,,,,
607,1,3328,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
607,1,3328,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
607,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Imicus Innerzone Shipping Edition,,,,,,,,,,,
#32985,1,3328,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
#32985,1,3328,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
#32985,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Immolator,,,,,,,,,,,
615,0,0,10014,4,567;570,0,0,0,100,15,Small Energy Turret Damage
615,0,0,160,4,567;570,0,0,0,22.5,15,Small Energy Turret Tracking
615,0,0,54,4,567;570,0,0,0,30,15,Small Energy Turret Optimal Range
615,0,0,68,2,40;1156,0,0,0,22.5,15,Shield Booster Boost
# Imp,,,,,,,,,,,35779
35779,1,3330,20,4,542,0,1,0,20,15,Afterburner Velocity
35779,1,3331,160,4,567;570,0,1,0,7.5,15,Small Energy Turret Tracking
35779,1,12092,554,2,46,0,1,0,-15,15,MWD Signature Radius Penalty
35779,1,12092,54,2,52,0,1,0,5,15,Warp Disruptor Range
35779,0,0,10014,4,567;570,0,0,0,250,15,Small Energy Turret Damage
35779,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Impairor,,,,,,,,,,,
596,0,0,6,4,567;570,0,0,0,-20,15,Small Energy Turret Cap Use
596,0,0,10014,4,567;570,0,0,0,10,15,Small Energy Turret Damage
596,0,0,351,2,291,0,0,0,15,15,Tracking Disruptor Effect Optimal Range
596,0,0,767,2,291,0,0,0,15,15,Tracking Disruptor Effect Tracking
596,0,0,349,2,291,0,0,0,15,15,Tracking Disruptor Effect Falloff
596,0,0,596,2,291,0,0,0,15,15,Guidance Disruptor Effect Missile Flight Time
596,0,0,547,2,291,0,0,0,15,15,Guidance Disruptor Effect Missile Velocity
596,0,0,848,2,291,0,0,0,15,15,Guidance Disruptor Effect Explosion Radius
596,0,0,847,2,291,0,0,0,15,15,Guidance Disruptor Effect Explosion velocity
596,0,0,267,1,596,0,0,2,-8,15,Armor EM Resistance
596,0,0,268,1,596,0,0,2,-8,15,Armor Explosive Resistance
596,0,0,269,1,596,0,0,2,-8,15,Armor Kinetic Resistance
596,0,0,270,1,596,0,0,2,-8,15,Armor Thermal Resistance
# Impel,,,,,,,,,,,
12753,1,3343,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
12753,1,3343,37,1,12753,0,1,0,5,15,Max Velocity
12753,1,19719,912,1,12753,0,1,0,5,15,Fleet Hangar Capacity
12753,1,19719,267,1,12753,0,1,2,-4,15,Armor EM Resistance
12753,1,19719,268,1,12753,0,1,2,-4,15,Armor Explosive Resistance
12753,1,19719,269,1,12753,0,1,2,-4,15,Armor Kinetic Resistance
12753,1,19719,270,1,12753,0,1,2,-4,15,Armor Thermal Resistance
12753,0,0,1223,2,46,0,0,0,100,15,Propulsion Overheat Effect
12753,0,0,1206,2,40;1156;62;1199;63;1150,0,0,0,100,15,Repair & RAH Duration Overheat Effect
12753,0,0,1230,2,62;1199,0,0,0,100,15,Armor Repair Amount Overheat Effect
12753,0,0,1231,2,40;1156,0,0,0,100,15,Shield Boost Amount Overheat Effect
12753,0,0,1208,2,77;328,0,0,0,100,15,Hardener Overheat Effect
# Imperial Navy Slicer,,,,,,,,,,,
17703,1,3331,54,4,567;570,0,1,0,10,15,Small Energy Turret Optimal Range
17703,1,3331,10014,4,567;570,0,1,0,25,15,Small Energy Turret Damage
# Incursus,,,,,,,,,,,
594,1,3328,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
